"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2014","Noord-Brabant","Million euro","97,521.62",""
"2014","Limburg (NL)","Million euro","37,430.16",""
"2014","Extra-Regio NUTS 1","Million euro","4,181.61",""
"2014","Extra-Regio NUTS 2","Million euro","4,181.61",""
"2014","Austria","Million euro","333,146.1",""
"2014","Ostösterreich","Million euro","144,536.29",""
"2014","Burgenland (AT)","Million euro","7,737.13",""
"2014","Niederösterreich","Million euro","52,049.38",""
"2014","Wien","Million euro","84,749.78",""
"2014","Südösterreich","Million euro","61,130.4",""
"2014","Kärnten","Million euro","18,419.82",""
"2014","Steiermark","Million euro","42,710.58",""
"2014","Westösterreich","Million euro","127,355",""
"2014","Oberösterreich","Million euro","57,136.86",""
"2014","Salzburg","Million euro","24,504.84",""
"2014","Tirol","Million euro","29,853.47",""
"2014","Vorarlberg","Million euro","15,860.95",""
"2014","Extra-Regio NUTS 1","Million euro","124.41",""
"2014","Extra-Regio NUTS 2","Million euro","124.41",""
"2014","Poland","Million euro","411,163.16",""
"2014","Makroregion Poludniowy","Million euro","83,074.22",""
"2014","Malopolskie","Million euro","32,023.58",""
"2014","Slaskie","Million euro","51,050.64",""
"2014","Makroregion Pólnocno-Zachodni","Million euro","64,360.85",""
"2014","Wielkopolskie","Million euro","39,797.77",""
"2014","Zachodniopomorskie","Million euro","15,383.19",""
"2014","Lubuskie","Million euro","9,179.62",""
"2014","Makroregion Poludniowo-Zachodni","Million euro","43,498.51",""
"2014","Dolnoslaskie","Million euro","34,802.64",""
"2014","Opolskie","Million euro","8,695.88",""
"2014","Makroregion Pólnocny","Million euro","52,602.41",""
"2014","Kujawsko-Pomorskie","Million euro","18,177.61",""
"2014","Warminsko-Mazurskie","Million euro","11,038.89",""
"2014","Pomorskie","Million euro","23,385.64",""
"2014","Makroregion Centralny","Million euro","34,975.65",""
"2014","Lódzkie","Million euro","25,108",""
"2014","Swietokrzyskie","Million euro","9,867.38",""
"2014","Makroregion Wschodni","Million euro","41,363.28",""
"2014","Lubelskie","Million euro","16,041.57",""
"2014","Podkarpackie","Million euro","16,095.2",""
"2014","Podlaskie","Million euro","9,226.52",""
"2014","Makroregion Województwo Mazowieckie","Million euro","91,288.5",""
"2014","Warszawski stoleczny","Million euro","69,964.24",""
"2014","Mazowiecki regionalny","Million euro","21,324.26",""
"2014","Portugal","Million euro","173,053.7",""
"2014","Continente","Million euro","165,182.62",""
"2014","Norte","Million euro","50,768.33",""
"2014","Algarve","Million euro","7,499.52",""
"2014","Centro (PT)","Million euro","32,627.18",""
"2014","Área Metropolitana de Lisboa","Million euro","63,184.84",""
"2014","Alentejo","Million euro","11,102.76",""
"2014","Região Autónoma dos Açores (PT)","Million euro","3,705.72",""
"2014","Região Autónoma dos Açores (PT)","Million euro","3,705.72",""
"2014","Região Autónoma da Madeira (PT)","Million euro","4,123.64",""
"2014","Região Autónoma da Madeira (PT)","Million euro","4,123.64",""
"2014","Extra-Regio NUTS 1","Million euro","41.72",""
"2014","Extra-Regio NUTS 2","Million euro","41.72",""
"2014","Romania","Million euro","150,457.97",""
"2014","Macroregiunea unu","Million euro","33,745.12",""
"2014","Nord-Vest","Million euro","17,252.99",""
"2014","Centru","Million euro","16,492.13",""
"2014","Macroregiunea doi","Million euro","32,154.65",""
"2014","Nord-Est","Million euro","15,212.14",""
"2014","Sud-Est","Million euro","16,942.51",""
"2014","Macroregiunea trei","Million euro","59,669.8",""
"2014","Sud - Muntenia","Million euro","19,569.52",""
"2014","Bucuresti - Ilfov","Million euro","40,100.28",""
"2014","Macroregiunea patru","Million euro","24,782.51",""
"2014","Sud-Vest Oltenia","Million euro","10,927.42",""
"2014","Vest","Million euro","13,855.09",""
"2014","Extra-Regio NUTS 1","Million euro","105.89",""
"2014","Extra-Regio NUTS 2","Million euro","105.89",""
"2014","Slovenia","Million euro","37,634.29",""
"2014","Slovenija","Million euro","37,634.29",""
"2014","Vzhodna Slovenija","Million euro","16,580.24",""
"2014","Zahodna Slovenija","Million euro","21,054.05",""
"2014","Slovakia","Million euro","76,255.86",""
"2014","Slovensko","Million euro","76,255.86",""
"2014","Bratislavský kraj","Million euro","21,426.42",""
"2014","Západné Slovensko","Million euro","24,165.49",""
"2014","Stredné Slovensko","Million euro","14,977.47",""
"2014","Východné Slovensko","Million euro","15,686.48",""
"2014","Finland","Million euro","206,897",""
"2014","Manner-Suomi","Million euro","205,502.06",""
"2014","Länsi-Suomi","Million euro","46,657.16",""
"2014","Helsinki-Uusimaa","Million euro","79,134.89",""
"2014","Etelä-Suomi","Million euro","38,898.96",""
"2014","Pohjois- ja Itä-Suomi","Million euro","40,811.05",""
"2014","Åland","Million euro","1,329.33",""
"2014","Åland","Million euro","1,329.33",""
"2014","Extra-Regio NUTS 1","Million euro","65.62",""
"2014","Extra-Regio NUTS 2","Million euro","65.62",""
"2014","Sweden","Million euro","437,540.91",""
"2014","Östra Sverige","Million euro","201,274.04",""
"2014","Stockholm","Million euro","138,566.33",""
"2014","Östra Mellansverige","Million euro","62,707.71",""
"2014","Södra Sverige","Million euro","170,275.89",""
"2014","Småland med öarna","Million euro","31,338.56",""
"2014","Sydsverige","Million euro","55,182.33",""
"2014","Västsverige","Million euro","83,755",""
"2014","Norra Sverige","Million euro","65,883.7",""
"2014","Norra Mellansverige","Million euro","30,209.79",""
"2014","Mellersta Norrland","Million euro","14,413.42",""
"2014","Övre Norrland","Million euro","21,260.48",""
"2014","Extra-Regio NUTS 1","Million euro","107.29",""
"2014","Extra-Regio NUTS 2","Million euro","107.29",""
"2014","United Kingdom","Million euro","2,309,785.14",""
"2014","North East (UK)","Million euro","68,562.24",""
"2014","Tees Valley and Durham","Million euro","28,796.7",""
"2014","Northumberland and Tyne and Wear","Million euro","39,766.94",""
"2014","North West (UK)","Million euro","219,130.66",""
"2014","Cumbria","Million euro","15,365.29",""
"2014","Greater Manchester","Million euro","83,844.05",""
"2014","Lancashire","Million euro","40,299.8",""
"2014","Cheshire","Million euro","38,571.83",""
"2014","Merseyside","Million euro","41,051.09",""
"2014","Yorkshire and The Humber","Million euro","149,794.86",""
"2014","East Yorkshire and Northern Lincolnshire","Million euro","24,622.86",""
"2014","North Yorkshire","Million euro","25,017.98",""
"2014","South Yorkshire","Million euro","33,406.01",""
"2014","West Yorkshire","Million euro","66,748.01",""
"2014","East Midlands (UK)","Million euro","133,601.77",""
"2014","Derbyshire and Nottinghamshire","Million euro","60,175.61",""
"2014","Leicestershire, Rutland and Northamptonshire","Million euro","54,756.58",""
"2014","Lincolnshire","Million euro","18,669.58",""
"2014","West Midlands (UK)","Million euro","166,134.05",""
"2014","Herefordshire, Worcestershire and Warwickshire","Million euro","43,893.47",""
"2014","Shropshire and Staffordshire","Million euro","41,526.9",""
"2014","West Midlands","Million euro","80,712.28",""
"2014","East of England","Million euro","192,340.18",""
"2014","East Anglia","Million euro","77,478.95",""
"2014","Bedfordshire and Hertfordshire","Million euro","65,084.04",""
"2014","Essex","Million euro","49,775.8",""
"2014","London","Million euro","532,590.05",""
"2014","Inner London - West","Million euro","227,180.6",""
"2014","Inner London - East","Million euro","129,358.36",""
"2014","Outer London - East and North East","Million euro","47,190.8",""
"2014","Outer London - South","Million euro","40,550.23",""
"2014","Outer London - West and North West","Million euro","88,310.06",""
"2014","South East (UK)","Million euro","343,287.03",""
"2014","Berkshire, Buckinghamshire and Oxfordshire","Million euro","116,047.99",""
"2014","Surrey, East and West Sussex","Million euro","104,916.37",""
"2014","Hampshire and Isle of Wight","Million euro","71,138.89",""
"2014","Kent","Million euro","51,183.77",""
"2014","South West (UK)","Million euro","171,000.74",""
"2014","Gloucestershire, Wiltshire and Bristol/Bath area","Million euro","90,822.71",""
"2014","Dorset and Somerset","Million euro","36,543.34",""
"2014","Cornwall and Isles of Scilly","Million euro","12,696.81",""
"2014","Devon","Million euro","30,937.88",""
"2014","Wales","Million euro","79,265.35",""
"2014","West Wales and The Valleys","Million euro","44,004.77",""
"2014","East Wales","Million euro","35,260.58",""
"2014","Scotland","Million euro","180,095.54",""
"2014","North Eastern Scotland","Million euro","27,291.33",""
"2014","Highlands and Islands","Million euro","15,444.59",""
"2014","Eastern Scotland","Million euro","69,874.22",""
"2014","West Central Scotland","Million euro","47,000.2",""
"2014","Southern Scotland","Million euro","20,486.59",""
"2014","Northern Ireland (UK)","Million euro","49,700.67",""
"2014","Northern Ireland (UK)","Million euro","49,700.67",""
"2014","Extra-Regio NUTS 1","Million euro","24,282",""
"2014","Extra-Regio NUTS 2","Million euro","24,282",""
"2014","Norway","Million euro","375,947.29",""
"2014","Norge","Million euro","301,195.54",""
"2014","Oslo og Akershus","Million euro","96,115.58",""
"2014","Hedmark og Oppland","Million euro","16,338.18",""
"2014","Sør-Østlandet","Million euro","42,623",""
"2014","Agder og Rogaland","Million euro","46,152.27",""
"2014","Vestlandet","Million euro","52,779.8",""
"2014","Trøndelag","Million euro","23,149.35",""
"2014","Nord-Norge","Million euro","24,037.36",""
"2014","Extra-Regio level 1","Million euro","74,751.74",""
"2014","Extra-Regio level 2","Million euro","74,751.74",""
"2014","Montenegro","Million euro","3,457.92",""
"2014","Crna Gora","Million euro","3,457.92",""
"2014","Crna Gora","Million euro","3,457.92",""
"2014","North Macedonia","Million euro","8,562.05",""
"2014","Severna Makedonija","Million euro","8,562.05",""
"2014","Severna Makedonija","Million euro","8,562.05",""
"2014","Albania","Million euro","9,968.6",""
"2014","Shqipëria","Million euro","9,968.6",""
"2014","Veri","Million euro","2,290.45",""
"2014","Qender","Million euro","4,535.08",""
"2014","Jug","Million euro","3,143.07",""
"2014","Serbia","Million euro","35,467.48",""
"2014","Srbija - sever","Million euro","23,455.48",""
"2014","Beogradski region","Million euro","13,740.96",""
"2014","Region Vojvodine","Million euro","9,714.52",""
"2014","Srbija - jug","Million euro","11,989.93",""
"2014","Region Sumadije i Zapadne Srbije","Million euro","7,053.63",""
"2014","Region Juzne i Istocne Srbije","Million euro","4,936.3",""
"2014","Extra-Regio level 1","Million euro","22.07",""
"2014","Extra-Regio level 2","Million euro","22.07",""
"2014","Turkey","Million euro","703,411.62",""
"2014","Istanbul","Million euro","214,265.13",""
"2014","Istanbul","Million euro","214,265.13",""
"2014","Bati Marmara","Million euro","30,307.19",""
"2014","Tekirdag, Edirne, Kirklareli","Million euro","16,680.09",""
"2014","Balikesir, Çanakkale","Million euro","13,627.1",""
"2014","Ege","Million euro","89,454.72",""
"2014","Izmir","Million euro","43,842.92",""
"2014","Aydin, Denizli, Mugla","Million euro","23,261.14",""
"2014","Manisa, Afyonkarahisar, Kütahya, Usak","Million euro","22,350.65",""
"2014","Dogu Marmara","Million euro","80,136.09",""
"2014","Bursa, Eskisehir, Bilecik","Million euro","38,823.06",""
"2014","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Million euro","41,313.03",""
"2014","Bati Anadolu","Million euro","81,458.44",""
"2014","Ankara","Million euro","64,330.79",""
"2014","Konya, Karaman","Million euro","17,127.66",""
"2014","Akdeniz","Million euro","71,680.07",""
"2014","Antalya, Isparta, Burdur","Million euro","27,460.28",""
"2014","Adana, Mersin","Million euro","26,916.63",""
"2014","Hatay, Kahramanmaras, Osmaniye","Million euro","17,303.16",""
"2014","Orta Anadolu","Million euro","26,278.94",""
"2014","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Million euro","9,532.86",""
"2014","Kayseri, Sivas, Yozgat","Million euro","16,746.08",""
"2014","Bati Karadeniz","Million euro","28,046.29",""
"2014","Zonguldak, Karabük, Bartin","Million euro","6,607.07",""
"2014","Kastamonu, Çankiri, Sinop","Million euro","4,957.13",""
"2014","Samsun, Tokat, Çorum, Amasya","Million euro","16,482.09",""
"2014","Dogu Karadeniz","Million euro","16,361.33",""
"2014","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Million euro","16,361.33",""
"2014","Kuzeydogu Anadolu","Million euro","10,516.97",""
"2014","Erzurum, Erzincan, Bayburt","Million euro","6,241.89",""
"2014","Agri, Kars, Igdir, Ardahan","Million euro","4,275.08",""
"2014","Ortadogu Anadolu","Million euro","16,995.97",""
"2014","Malatya, Elazig, Bingöl, Tunceli","Million euro","9,153.63",""
"2014","Van, Mus, Bitlis, Hakkari","Million euro","7,842.35",""
"2014","Güneydogu Anadolu","Million euro","37,910.47",""
"2014","Gaziantep, Adiyaman, Kilis","Million euro","15,458.18",""
"2014","Sanliurfa, Diyarbakir","Million euro","13,272.37",""
"2014","Mardin, Batman, Sirnak, Siirt","Million euro","9,179.92",""
"2015","European Union - 27 countries (from 2020)","Million euro","12,213,172.55",""
"2015","European Union - 28 countries (2013-2020)","Million euro","14,854,107.55",""
"2015","Belgium","Million euro","416,701.4","b"
"2015","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million euro","78,923.78","b"
"2015","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million euro","78,923.78","b"
"2015","Vlaams Gewest","Million euro","242,129.27","b"
"2015","Prov. Antwerpen","Million euro","79,399.75","b"
"2015","Prov. Limburg (BE)","Million euro","25,879.69","b"
"2015","Prov. Oost-Vlaanderen","Million euro","50,199.86","b"
"2015","Prov. Vlaams-Brabant","Million euro","44,547.34","b"
"2015","Prov. West-Vlaanderen","Million euro","42,102.62","b"
"2015","Région wallonne","Million euro","95,389.72","b"
"2015","Prov. Brabant wallon","Million euro","16,274.61","b"
"2015","Prov. Hainaut","Million euro","31,410.76","b"
"2015","Prov. Liège","Million euro","28,876.29","b"
"2015","Prov. Luxembourg (BE)","Million euro","6,481.34","b"
"2015","Prov. Namur","Million euro","12,346.72","b"
"2015","Extra-Regio NUTS 1","Million euro","258.64","b"
"2015","Extra-Regio NUTS 2","Million euro","258.64","b"
"2015","Bulgaria","Million euro","45,675.84",""
"2015","Severna i yugoiztochna Bulgaria","Million euro","17,221.54",""
"2015","Severozapaden","Million euro","3,071.44",""
"2015","Severen tsentralen","Million euro","3,622.43",""
"2015","Severoiztochen","Million euro","4,962.38",""
"2015","Yugoiztochen","Million euro","5,565.29",""
"2015","Yugozapadna i yuzhna tsentralna Bulgaria","Million euro","28,454.3",""
"2015","Yugozapaden","Million euro","22,002.61",""
"2015","Yuzhen tsentralen","Million euro","6,451.69",""
"2015","Czechia","Million euro","168,473.29",""
"2015","Cesko","Million euro","168,473.29",""
"2015","Praha","Million euro","42,448.39",""
"2015","Strední Cechy","Million euro","19,022.76",""
"2015","Jihozápad","Million euro","16,935.9",""
"2015","Severozápad","Million euro","13,276.93",""
"2015","Severovýchod","Million euro","19,773.43",""
"2015","Jihovýchod","Million euro","25,060.84",""
"2015","Strední Morava","Million euro","15,827.88",""
"2015","Moravskoslezsko","Million euro","16,127.18",""
"2015","Denmark","Million euro","273,017.55",""
"2015","Danmark","Million euro","269,071.51",""
"2015","Hovedstaden","Million euro","111,122.73",""
"2015","Sjælland","Million euro","27,592.27",""
"2015","Syddanmark","Million euro","52,592.07",""
"2015","Midtjylland","Million euro","54,150.95",""
"2015","Nordjylland","Million euro","23,613.64",""
"2015","Extra-Regio NUTS 1","Million euro","3,946.04",""
"2015","Extra-Regio NUTS 2","Million euro","3,946.04",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","3,030,070","p"
"2015","Baden-Württemberg","Million euro","460,316.41","e"
"2015","Stuttgart","Million euro","196,383.38","e"
"2015","Karlsruhe","Million euro","112,855.28","e"
"2015","Freiburg","Million euro","79,038.33","e"
"2015","Tübingen","Million euro","72,039.41","e"
